370
4000
472
20000
1373.03
1925
20000
1008.48
20000
20000
20000
20000
20000
20000
20000
5900
20000
20000
2900
20000
4900
20000
20000
20000
20000
20000
20000
20000
20000
20000
20000
20000
20000
20000
20000
20000
5100
600
700
505.03
20000
20000
20000
4600
281.06
1196.7
20000
2621.82
3736.7
20000
4571.51
5100
700
26
0.83
20000
1.82
86.4
2.17
0.32
52
22.3
32.3
1938
0.03
35.6
4770
1043
23
2290
3134
22265
360
973
6878
343
668
1672
1050
164
9
9.5
1054
123
5
33
70
1.5
26
0.65
1.3
342
147
42
214
343
10.7
338
1351
8.4
3788
20000
1379
63
476
1.2
4.5
220
767
4.6
29
2358
250
204
45
127
208
15
95
262
20000
1720
20000
10253
2043
5570
2553
20000
3363
4610
2183
877
2359
90
124
29
11
25
17
62
1064
1678
23
39
72
430
8
38
389
1598
15
3363
75.4
53.3
945
2.3
840
1269
400
440
308
2.2
0.11
2.11
0.18
20000
1024
20000
15850
20000
1917
141
1.84
21.2
5055
2511
1.8
70
2633
1.9
31.7
629
9.23
85.7
113
540
357
336
5926.7
677
