12
16
20
24
28
22
34
26
26
24
25
28
14
12
1
25
25
10
5
29
29
30
14
3
23
21
29
30
14
3 
23
21
12
11
23
6
29
30
14
3
23
21
29
30
14
3
12
16
20
24
28
22
22
25
25
19
13
13
11
4
2
4
12
11
25
29
17

