ALOGP   Sp   Mor29u   MW   AMW   Sv   Se   Ss   Pol   Mv   Me   Mp   Ms   nAT   nSK   nBT
15 ,2 ,0 ,0 ,0 ,3.438 ,-0.391 ,-0.279 ,-0.02 ,0.592 ,0.375 ,0.056 ,0.01 ,1 ,0 ,0.96
18 ,6 ,0 ,0 ,0 ,3 ,-1.016 ,-0.25 ,-0.103 ,0.438 ,1 ,0.062 ,0 ,0 ,0 ,0.88
23 ,8 ,0 ,1 ,0 ,3.414 ,-1.1 ,-0.5 ,-0.07 ,0.591 ,0.325 ,0.052 ,0.002 ,1 ,0 ,0.71
28 ,10 ,0 ,1 ,0 ,3.732 ,-1.352 ,-0.474 ,-0.062 ,0.528 ,0.564 ,0.042 ,0.034 ,2 ,0 ,1.17
41 ,14 ,1.386 ,1 ,0 ,4.31 ,-1.897 ,-1.095 ,-0.024 ,0.64 ,0.331 ,0.047 ,0.181 ,3 ,0 ,0.3
36 ,40 ,0 ,1 ,0 ,4.236 ,-1.771 ,-0.823 ,0.148 ,0.606 ,0.326 ,0.078 ,0.072 ,0 ,0 ,0.98
2 ,0 ,0 ,0 ,0 ,2 ,-0.108 ,-0.131 ,-0.082 ,0.716 ,1 ,0.013 ,0 ,0 ,0 ,0.24
5 ,0 ,0 ,0 ,0 ,2.618 ,-0.105 ,-0.209 ,-0.098 ,0.731 ,0.386 ,0.03 ,0 ,1 ,0 ,-0.07
44 ,3 ,1.386 ,1 ,0 ,2.956 ,-0.678 ,-0.767 ,-0.098 ,0.905 ,0.198 ,0.026 ,0.063 ,1 ,0 ,0.8
10 ,0 ,0 ,0 ,0 ,3 ,-0.212 ,-0.225 ,-0.201 ,0.831 ,1 ,0.018 ,0 ,0 ,0 ,-0.26
13 ,0 ,0 ,0 ,0 ,3.596 ,-0.065 ,-0.215 ,-0.197 ,0.619 ,0.356 ,0.033 ,0.021 ,1 ,0 ,0.32
5 ,0 ,0 ,0 ,0 ,2 ,-0.049 ,-0.131 ,-0.447 ,0.356 ,0.67 ,1.76 ,0 ,1 ,0 ,0.24
5 ,0 ,0 ,0 ,0 ,2 ,0.13 ,-0.048 ,0.062 ,0.651 ,0.67 ,5.717 ,0 ,1 ,0 ,-0.11
7 ,0 ,0 ,0 ,0 ,3 ,0.134 ,0.007 ,-0.377 ,0.445 ,0.442 ,15.478 ,0 ,1 ,0 ,0.13
9 ,0 ,0 ,0 ,0 ,4 ,0.138 ,0.03 ,-1.077 ,0.333 ,1 ,29.405 ,0 ,1 ,0 ,0.53
7 ,0 ,0 ,0 ,0 ,3 ,-0.001 ,-0.176 ,0.089 ,0.523 ,0.45 ,3.786 ,0 ,2 ,0 ,0.15
10 ,0 ,0 ,0 ,0 ,2.414 ,-0.1 ,-0.091 ,0.661 ,0.598 ,0.63 ,0.476 ,0 ,2 ,0 ,0.16
9 ,0 ,0 ,0 ,0 ,4 ,0.01 ,-0.127 ,-0.278 ,0.438 ,0.321 ,10.793 ,0 ,2 ,0 ,0.44
13 ,0 ,0 ,0 ,0 ,3.17 ,-0.108 ,-0.106 ,0.948 ,0.496 ,0.397 ,3.783 ,0 ,2 ,0 ,0.19
16 ,0 ,0 ,0 ,0 ,4.086 ,-0.113 ,-0.049 ,0.633 ,0.504 ,0.45 ,9.344 ,0 ,2 ,0 ,0.4
16 ,0 ,0 ,0 ,0 ,3.562 ,-0.208 ,-0.035 ,1.298 ,0.509 ,0.63 ,5.78 ,0 ,2 ,0 ,0.16
19 ,0 ,0 ,0 ,0 ,4.262 ,-0.163 ,-0.059 ,0.877 ,0.463 ,0.45 ,9.911 ,0 ,2 ,0 ,0.39
22 ,0 ,0 ,0 ,0 ,4.646 ,-0.198 ,-0.14 ,0.685 ,0.427 ,1 ,12.653 ,0 ,2 ,0 ,0.81
10 ,0 ,0 ,0 ,0 ,2.414 ,-0.212 ,-0.209 ,0.263 ,0.634 ,0.224 ,0.189 ,0 ,2 ,0 ,0.12
7 ,0 ,0 ,0 ,0 ,3 ,-0.237 ,-0.327 ,0.226 ,0.483 ,0.369 ,0.368 ,0 ,2 ,0 ,0.18
13 ,0 ,0 ,0 ,0 ,3.17 ,-0.231 ,-0.267 ,0.807 ,0.501 ,0.256 ,0.473 ,0 ,2 ,0 ,0.25
5 ,0 ,0 ,0 ,0 ,2 ,0.18 ,-0.113 ,1.085 ,0.697 ,0.67 ,27.607 ,0 ,1 ,0 ,-0.04
10 ,0 ,0 ,0 ,0 ,2.414 ,0.134 ,-0.056 ,-0.903 ,0.825 ,1 ,0.917 ,0 ,2 ,0 ,0
10 ,0 ,0 ,0 ,0 ,2.414 ,-0.145 ,-0.251 ,-0.055 ,0.806 ,0.369 ,0.308 ,0 ,2 ,0 ,-0.06
7 ,0 ,0 ,0 ,0 ,3 ,-0.169 ,-0.247 ,-0.512 ,0.494 ,0.369 ,0.847 ,0 ,2 ,0 ,0
5 ,0 ,0 ,0 ,0 ,2 ,0.067 ,-0.102 ,0.231 ,0.727 ,0.449 ,3.152 ,0 ,1 ,0 ,-0.17
5 ,0 ,0 ,0 ,0 ,2 ,0.161 ,-0.069 ,-0.074 ,0.701 ,0.449 ,12.558 ,0 ,1 ,0 ,0.26
7 ,0 ,0 ,0 ,0 ,3 ,0.166 ,-0.003 ,-0.973 ,0.539 ,0.449 ,28.312 ,0 ,1 ,0 ,0
7 ,0 ,0 ,0 ,0 ,3 ,0.182 ,-0.016 ,-0.425 ,0.524 ,0.449 ,49.136 ,0 ,1 ,0 ,0.22
9 ,0 ,0 ,0 ,0 ,4 ,-0.058 ,-0.137 ,0.344 ,0.514 ,0.397 ,7.124 ,0 ,2 ,0 ,0.2
10 ,0 ,0 ,0 ,0 ,2.414 ,0.027 ,-0.077 ,-0.331 ,0.794 ,0.558 ,0.686 ,0 ,2 ,0 ,0.03
16 ,0 ,0 ,0 ,0 ,4.086 ,-0.186 ,-0.139 ,-0.346 ,0.67 ,0.45 ,2.172 ,0 ,2 ,0 ,0.17
19 ,0 ,0 ,0 ,0 ,4.262 ,-0.067 ,-0.089 ,-0.515 ,0.54 ,0.397 ,4.68 ,0 ,2 ,0 ,0.06
7 ,0 ,0 ,0 ,0 ,3.414 ,-0.021 ,-0.098 ,-0.444 ,0.712 ,0.653 ,0.794 ,0 ,0 ,0 ,0.64
7 ,0 ,0 ,0 ,0 ,3.414 ,-0.099 ,0.001 ,0.109 ,0.571 ,0.653 ,3.311 ,0 ,0 ,0 ,-0.05
10 ,0 ,0 ,0 ,0 ,3 ,-0.143 ,-0.036 ,0.667 ,0.65 ,0.653 ,0.283 ,0 ,0 ,0 ,0.02
10 ,0 ,0 ,0 ,0 ,3 ,-0.093 ,0.026 ,0.588 ,0.847 ,1 ,0.269 ,0 ,0 ,0 ,0.07
13 ,0 ,0 ,0 ,0 ,3.618 ,-0.14 ,0.057 ,0.717 ,0.656 ,0.503 ,2.784 ,0 ,0 ,0 ,0.27
16 ,0 ,0 ,0 ,0 ,4 ,-0.108 ,0.111 ,0.647 ,0.565 ,1 ,4.235 ,0 ,0 ,0 ,0.66
5 ,0 ,0 ,0 ,0 ,2.618 ,-0.03 ,-0.095 ,0.053 ,0.831 ,0.427 ,0.432 ,0 ,0 ,0 ,0.03
13 ,0 ,0 ,0 ,0 ,3.618 ,0.03 ,-0.035 ,-0.196 ,0.781 ,0.427 ,0.744 ,0 ,0 ,0 ,-0.02
10 ,0 ,0 ,0 ,0 ,2.414 ,-0.322 ,-0.153 ,-0.136 ,0.692 ,0.258 ,0.052 ,0 ,2 ,0 ,0.05
16 ,0 ,0 ,-1 ,0 ,2.618 ,-0.452 ,-0.258 ,-0.109 ,0.771 ,0.218 ,0.037 ,0 ,2 ,0 ,0.02
13 ,0 ,0 ,0 ,0 ,3.17 ,-0.572 ,-0.397 ,-0.153 ,0.524 ,0.204 ,0.051 ,0.004 ,3 ,0 ,0.02
9 ,0 ,0 ,0 ,0 ,4 ,-0.562 ,-0.351 ,0.069 ,0.405 ,0.346 ,0.133 ,0 ,3 ,1 ,0.01
20 ,0 ,0 ,-1 ,0 ,3.214 ,-0.797 ,-0.34 ,-0.125 ,0.576 ,0.217 ,0.063 ,0.058 ,3 ,0 ,0.22
16 ,0 ,0 ,0 ,0 ,4.086 ,-0.581 ,-0.462 ,-0.01 ,0.574 ,0.215 ,0.091 ,0.047 ,3 ,1 ,0.09
7 ,0 ,0 ,0 ,0 ,3.414 ,-0.178 ,-0.072 ,-0.06 ,0.674 ,0.614 ,0.138 ,0 ,2 ,0 ,0.02
39 ,3 ,1.466 ,-0.143 ,0 ,3.55 ,-0.548 ,-0.575 ,-0.056 ,0.889 ,0.287 ,0.051 ,0.032 ,2 ,0 ,0.3
24 ,0 ,0 ,-0.3 ,0 ,3.627 ,-0.42 ,-0.1 ,-0.274 ,0.717 ,0.197 ,0.078 ,0.02 ,3 ,0 ,0.62
39 ,3 ,1.466 ,-0.333 ,0 ,3.55 ,-0.593 ,-0.349 ,-0.257 ,0.886 ,0.28 ,0.058 ,0.024 ,2 ,0 ,0.51
34 ,4 ,1.734 ,0 ,0 ,3.572 ,-0.625 ,-0.364 ,-0.261 ,0.786 ,0.198 ,0.072 ,0.007 ,3 ,0 ,0.73
51 ,4 ,1.734 ,-0.229 ,0 ,3.55 ,-0.657 ,-0.422 ,-0.272 ,0.91 ,0.285 ,0.056 ,0.082 ,2 ,0 ,0.66
45 ,4 ,1.674 ,-0.486 ,0 ,3.556 ,-0.674 ,-0.481 ,-0.401 ,0.814 ,0.198 ,0.08 ,0.104 ,3 ,0 ,0.76
16 ,0 ,0 ,0.25 ,0 ,2.618 ,-0.074 ,-0.117 ,-0.309 ,0.816 ,0.588 ,0.025 ,0 ,2 ,0 ,-0.17
16 ,0 ,0 ,0 ,0 ,4.086 ,-0.909 ,-0.585 ,-0.132 ,0.506 ,0.25 ,0.075 ,0.052 ,3 ,1 ,0.17
24 ,0 ,0 ,0.167 ,0 ,4.097 ,-0.815 ,-0.347 ,-0.181 ,0.636 ,0.299 ,0.055 ,0.069 ,4 ,1 ,0.45
22 ,0 ,0 ,0.167 ,0 ,4.164 ,-0.72 ,-0.512 ,-0.19 ,0.441 ,0.205 ,0.058 ,0.086 ,3 ,1 ,0.28
16 ,0 ,0 ,0.25 ,0 ,3 ,-0.323 ,-0.039 ,-0.45 ,0.881 ,0.853 ,0.02 ,0 ,0 ,0 ,0.07
3 ,0 ,0 ,0 ,0 ,3 ,-0.366 ,-0.064 ,-0.275 ,0.645 ,0.64 ,0.204 ,0 ,0 ,0 ,-0.07
13 ,0 ,0 ,0 ,0 ,3.866 ,-0.229 ,-0.003 ,-0.193 ,0.754 ,0.25 ,0.358 ,0 ,0 ,0 ,-0.56
19 ,0 ,0 ,0 ,0 ,4.262 ,-0.003 ,-0.08 ,-0.223 ,0.576 ,0.283 ,8.669 ,0 ,2 ,0 ,0.29
19 ,0 ,0 ,0 ,0 ,4.262 ,0.028 ,-0.133 ,-0.463 ,0.724 ,0.25 ,5.238 ,0 ,2 ,0 ,0.23
42 ,4 ,2.731 ,-0.354 ,0 ,4.346 ,-0.22 ,-0.065 ,-1.065 ,0.746 ,0.218 ,1.596 ,0.07 ,1 ,0 ,0.27
53 ,6 ,2.774 ,-0.176 ,0 ,4.551 ,-0.036 ,-0.131 ,-2.354 ,0.585 ,0.227 ,1.274 ,0.03 ,2 ,0 ,0.63
26 ,0 ,0 ,-1.448 ,0 ,4.323 ,-0.056 ,-0.261 ,-0.658 ,0.77 ,0.218 ,2.056 ,0.024 ,1 ,0 ,0.19
20 ,0 ,0 ,-1.207 ,0 ,3.826 ,-0.374 ,-0.201 ,-0.19 ,0.751 ,0.332 ,0.215 ,0 ,1 ,0 ,-0.13
5 ,0 ,0 ,0 ,0 ,3 ,-0.022 ,0.048 ,-0.655 ,1 ,1 ,1.783 ,0 ,0 ,0 ,0.48
18 ,6 ,0 ,0 ,0 ,3.5 ,-0.535 ,-0.223 ,-0.427 ,0.5 ,1 ,0.058 ,0 ,0 ,0 ,0.21
23 ,8 ,0 ,1 ,0 ,3.836 ,-0.368 ,-0.224 ,-0.431 ,0.665 ,0.511 ,0.051 ,0 ,1 ,0 ,0.5
31 ,10 ,0.693 ,1 ,0 ,3.887 ,-0.633 ,-0.271 ,-0.392 ,0.712 ,0.413 ,0.067 ,0.006 ,1 ,0 ,0.31
28 ,10 ,0 ,1 ,0 ,4.12 ,-0.177 ,-0.25 ,-0.484 ,0.573 ,0.578 ,0.04 ,0.085 ,2 ,0 ,0.34
28 ,10 ,0 ,1 ,0 ,4.007 ,-0.234 ,-0.199 ,-0.413 ,0.653 ,0.433 ,0.039 ,0 ,2 ,0 ,0.37
30 ,12 ,0.693 ,1 ,0 ,3.978 ,-0.407 ,-0.336 ,-0.423 ,0.762 ,1 ,0.044 ,0.015 ,2 ,0 ,0.34
41 ,14 ,1.386 ,1 ,0 ,4.427 ,-1.34 ,-0.651 ,-0.288 ,0.657 ,0.351 ,0.062 ,0.099 ,3 ,0 ,0.49
37 ,13 ,1.099 ,1 ,0 ,4.054 ,-0.435 ,-0.21 ,-0.555 ,0.73 ,0.211 ,0.041 ,0.022 ,1 ,0 ,0.23
40 ,14 ,1.099 ,1 ,0 ,4.024 ,-0.487 ,-0.339 ,-0.55 ,0.8 ,0.24 ,0.044 ,0.047 ,1 ,0 ,0.14
5 ,0 ,0 ,0 ,0 ,3.618 ,0.022 ,-0.027 ,0.028 ,1 ,0.729 ,0.388 ,0 ,0 ,0 ,-0.04
19 ,0 ,0 ,1 ,0 ,3.303 ,-0.455 ,-0.363 ,0.001 ,0.694 ,0.328 ,0.029 ,0.06 ,3 ,0 ,1.06
39 ,3 ,1.386 ,1 ,0 ,3.233 ,-1.249 ,-0.73 ,-0.099 ,0.815 ,0.235 ,0.039 ,0.092 ,3 ,0 ,0.52
64 ,5 ,1.792 ,1 ,1 ,3.236 ,-1.432 ,-1.033 ,-0.099 ,0.887 ,0.204 ,0.037 ,0.154 ,3 ,0 ,0.76
27 ,0 ,0 ,1 ,0 ,3.814 ,-0.841 ,-0.66 ,0.142 ,0.591 ,0.19 ,0.034 ,0.177 ,5 ,0 ,0.7
35 ,14 ,0.693 ,1 ,0 ,3.807 ,-1.477 ,-0.732 ,0.011 ,0.623 ,0.2 ,0.038 ,0.049 ,3 ,0 ,0.86
56 ,4 ,1.609 ,1 ,1 ,2.966 ,-0.679 ,-0.88 ,-0.079 ,0.923 ,0.181 ,0.025 ,0.108 ,1 ,0 ,0.93
70 ,5 ,1.792 ,1 ,1 ,2.973 ,-0.726 ,-0.995 ,-0.06 ,0.935 ,0.193 ,0.024 ,0.157 ,1 ,0 ,1.06
2 ,0 ,0 ,0 ,0 ,1 ,0.144 ,-0.127 ,0.218 ,0.732 ,0.442 ,0.44 ,0 ,1 ,0 ,0.23
5 ,0 ,0 ,0 ,0 ,2 ,0.004 ,-0.22 ,0.179 ,0.667 ,0.397 ,0.283 ,0 ,2 ,0 ,0.07
5 ,0 ,0 ,0 ,0 ,2.618 ,-0.102 ,-0.078 ,0.161 ,0.778 ,0.468 ,0.188 ,0 ,0 ,0 ,0.03
13 ,0 ,0 ,0 ,0 ,3.694 ,-0.487 ,-0.095 ,-0.279 ,0.729 ,0.246 ,0.11 ,0 ,0 ,0 ,-0.23
7 ,0 ,0 ,0 ,0 ,3 ,-0.337 ,-0.24 ,-0.029 ,0.56 ,0.362 ,0.108 ,0 ,2 ,0 ,-0.03
24 ,1 ,0.847 ,-0.4 ,0 ,2.732 ,-0.559 ,-0.393 ,-0.111 ,0.827 ,0.21 ,0.034 ,0 ,2 ,0 ,0.41
13 ,0 ,0 ,0 ,0 ,3.523 ,-0.24 ,-0.26 ,-0.082 ,0.773 ,0.307 ,0.08 ,0.002 ,2 ,0 ,0.12
20 ,0 ,0 ,-0.4 ,0 ,3.544 ,-0.422 ,-0.31 ,-0.071 ,0.819 ,0.306 ,0.061 ,0 ,2 ,0 ,0.13
24 ,0 ,0 ,-0.417 ,0 ,3.627 ,-0.503 ,-0.365 ,0.04 ,0.715 ,0.201 ,0.078 ,0.021 ,3 ,0 ,0.23
13 ,0 ,0 ,0 ,0 ,3.523 ,-0.056 ,-0.113 ,-0.283 ,0.82 ,0.369 ,0.12 ,0.024 ,1 ,0 ,-0.03
20 ,0 ,0 ,-0.25 ,0 ,3.544 ,-0.126 ,-0.086 ,-0.291 ,0.822 ,0.351 ,0.064 ,0.004 ,2 ,0 ,0.13
29 ,2 ,1.204 ,-0.067 ,0 ,3.549 ,-0.412 ,-0.273 ,-0.312 ,0.869 ,0.338 ,0.064 ,0.011 ,2 ,0 ,0.48
34 ,3 ,1.749 ,-0.626 ,0 ,4.099 ,-0.333 ,-0.177 ,-1.059 ,0.836 ,0.222 ,1.147 ,0 ,1 ,0 ,0.18
43 ,6 ,2.774 ,0.008 ,0 ,4.29 ,-0.158 ,-0.12 ,-0.909 ,0.642 ,0.237 ,1.608 ,0.014 ,1 ,0 ,0.36
16 ,0 ,0 ,0 ,0 ,4 ,-0.445 ,-0.283 ,-0.119 ,0.466 ,0.222 ,0.265 ,0 ,2 ,0 ,-0.43
35 ,14 ,0.693 ,1 ,0 ,4.199 ,-0.263 ,-0.294 ,-0.446 ,0.675 ,0.279 ,0.033 ,0.07 ,3 ,0 ,0.43
31 ,10 ,0.693 ,1 ,0 ,3.918 ,-0.562 ,-0.261 ,-0.566 ,0.731 ,0.302 ,0.068 ,0 ,0 ,0 ,0.47
23 ,8 ,0 ,-1 ,0 ,3.836 ,-0.515 ,-0.126 ,-0.112 ,0.63 ,0.602 ,0.196 ,0 ,0 ,0 ,0.31
52 ,18 ,2.163 ,-0.355 ,0 ,4.437 ,-0.34 ,-0.078 ,-0.94 ,0.742 ,0.433 ,1.839 ,0.001 ,1 ,0 ,0.28
10 ,0 ,0 ,0 ,0 ,3.5 ,-0.554 ,-0.237 ,-0.674 ,0.594 ,0.621 ,0.098 ,0 ,0 ,0 ,-0.05
